Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:1-rho:0.7-M:1-K:0.0003-tau:0.5-n:8;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,5;lagrange;1890,7;4178;364;6.771.822.717.699.970
r0:1-rho:0.7-M:1-K:0.0003-tau:0.5-n:7;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,5;lagrange;2100,9;4080;848;7.502.114.651.699.950
r0:1-rho:0.7-M:1-K:0.0003-tau:0.5-n:6;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;1897;4999;434;6.827.450.788.500.020
r0:1-rho:0.7-M:1-K:0.0003-tau:0.5-n:5;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,5;lagrange;1601,4;2746;325;57.181.898.822.998.800
r0:1-rho:0.7-M:1-K:0.0003-tau:0.5-n:4;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,5;lagrange;1395,8;2546;494;49.842.876.445
r0:1-rho:0.7-M:1-K:0.0003-tau:0.5-n:3;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,5;lagrange;1126,3;2160;67;4.009.355.471.500.020
r0:1-rho:0.7-M:1-K:0.0003-tau:0.1-n:8;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,1;lagrange;2247,8;4999;553;8.046.034.939.499.980
r0:1-rho:0.7-M:1-K:0.0003-tau:0.1-n:7;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,1;lagrange;2497,3;4999;778;8.959.034.869.100.100
r0:1-rho:0.7-M:1-K:0.0003-tau:0.1-n:6;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,1;lagrange;1335,5;4292;147;47.747.879.177.000.800
r0:1-rho:0.7-M:1-K:0.0003-tau:0.1-n:5;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,1;lagrange;1672,1;4994;355;5.975.845.537.899.840
r0:1-rho:0.7-M:1-K:0.0003-tau:0.1-n:4;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,1;lagrange;1046,6;2101;315;3.732.470.633.200.130
r0:1-rho:0.7-M:1-K:0.0003-tau:0.1-n:3;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,1;lagrange;833,7;2990;127;29.788.867.436.000.100
r0:1-rho:0.7-M:1-K:0.0005-tau:1-n:8;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;1;lagrange;2556,6;4999;691;915.863.959.950.002
r0:1-rho:0.7-M:1-K:0.0005-tau:1-n:7;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;1;lagrange;1599,1;4999;241;5.731.079.120.100.000
r0:1-rho:0.7-M:1-K:0.0005-tau:1-n:6;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;1;lagrange;2292,1;4704;506;8.195.613.287.500.050
r0:1-rho:0.7-M:1-K:0.0005-tau:1-n:5;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;1;lagrange;1676,3;4999;404;5.976.416.508.200.050
r0:1-rho:0.7-M:1-K:0.0005-tau:1-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;1;lagrange;1529,7;4999;466;5.532.688.863.600.010
r0:1-rho:0.7-M:1-K:0.0005-tau:1-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;1;lagrange;640,7;1319;277;2.277.141.259.000.010
r0:1-rho:0.7-M:1-K:0.0005-tau:0.5-n:8;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,5;lagrange;2040,6;4999;288;73.017.820.020.999.300
r0:1-rho:0.7-M:1-K:0.0005-tau:0.5-n:7;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,5;lagrange;2249,2;4999;733;805.001.050.230.003
r0:1-rho:0.7-M:1-K:0.0005-tau:0.5-n:6;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;2393;4999;451;8.555.929.547.599.950
r0:1-rho:0.7-M:1-K:0.0005-tau:0.5-n:5;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,5;lagrange;2168,7;4999;518;7.751.014.699.299.950
r0:1-rho:0.7-M:1-K:0.0005-tau:0.5-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,5;lagrange;1848,2;3485;470;6.607.716.589.800.110
r0:1-rho:0.7-M:1-K:0.0005-tau:0.5-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,5;lagrange;718;1773;88;2.561.490.289.699.940
r0:1-rho:0.7-M:1-K:0.0005-tau:0.1-n:8;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,1;lagrange;2329,6;4999;415;8.348.589.929.899.930
r0:1-rho:0.7-M:1-K:0.0005-tau:0.1-n:7;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,1;lagrange;1669,1;4056;594;5.967.058.614.399.860
r0:1-rho:0.7-M:1-K:0.0005-tau:0.1-n:6;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,1;lagrange;1712,1;4999;616;6.128.397.453.199.970
r0:1-rho:0.7-M:1-K:0.0005-tau:0.1-n:5;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,1;lagrange;1278,7;2432;336;4.569.899.502.599.940
r0:1-rho:0.7-M:1-K:0.0005-tau:0.1-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,1;lagrange;1091;3227;313;3.893.295.651.199.870
r0:1-rho:0.7-M:1-K:0.0005-tau:0.1-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,1;lagrange;1078,7;2102;239;38.344.832.267.999.600
r0:1-rho:0.7-M:1-K:0.0007-tau:1-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;1;lagrange;2140,5;4999;757;7.672.979.728.700.010
r0:1-rho:0.7-M:1-K:0.0007-tau:1-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;1;lagrange;1842,5;4999;297;6.589.648.131.299.870
r0:1-rho:0.7-M:1-K:0.0007-tau:1-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;1;lagrange;1744,8;4999;283;6.243.191.106.199.990
r0:1-rho:0.7-M:1-K:0.0007-tau:1-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;1;lagrange;1663,2;4999;201;5.943.351.319.800.050
r0:1-rho:0.7-M:1-K:0.0007-tau:1-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;1;lagrange;1120,7;2589;434;39.975.348.624.999.200
r0:1-rho:0.7-M:1-K:0.0007-tau:1-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;1;lagrange;842,1;3352;146;29.994.551.473.000.600
r0:1-rho:0.7-M:1-K:0.0007-tau:0.5-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,5;lagrange;1881,8;3522;143;6.734.550.949.999.900
r0:1-rho:0.7-M:1-K:0.0007-tau:0.5-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,5;lagrange;1997,2;4999;308;7.161.704.811.899.830
r0:1-rho:0.7-M:1-K:0.0007-tau:0.5-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;1867;4274;169;6.667.488.549.600.050
r0:1-rho:0.7-M:1-K:0.0007-tau:0.5-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,5;lagrange;2366,2;4999;556;8.449.541.770.299.940
r0:1-rho:0.7-M:1-K:0.0007-tau:0.5-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,5;lagrange;1286,4;4517;266;4.594.678.087.099.960
r0:1-rho:0.7-M:1-K:0.0007-tau:0.5-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,5;lagrange;609,7;1109;187;21.731.034.469.001.300
r0:1-rho:0.7-M:1-K:0.0007-tau:0.1-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,1;lagrange;2041,1;4999;412;7.344.675.113.900.120
r0:1-rho:0.7-M:1-K:0.0007-tau:0.1-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,1;lagrange;1942,4;4999;294;6.953.081.116.999.960
r0:1-rho:0.7-M:1-K:0.0007-tau:0.1-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,1;lagrange;2624,7;4999;434;9.384.506.172.300.090
r0:1-rho:0.7-M:1-K:0.0007-tau:0.1-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,1;lagrange;1195,7;3417;467;4.267.696.458.899.990
r0:1-rho:0.7-M:1-K:0.0007-tau:0.1-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,1;lagrange;1126,6;4201;226;4.015.182.654.599.990
r0:1-rho:0.7-M:1-K:0.0007-tau:0.1-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,1;lagrange;1018,8;3389;192;3.625.050.533.399.910
r0:1-rho:0.7-M:1-K:0.001-tau:1-n:8;0,001;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;1;lagrange;1653,7;4077;653;5.924.965.330.400.110
r0:1-rho:0.7-M:1-K:0.001-tau:1-n:7;0,001;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;1;lagrange;2361,9;4999;1004;846.952.796.179.994
r0:1-rho:0.7-M:1-K:0.001-tau:1-n:6;0,001;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;1;lagrange;2174,1;3840;829;7.785.352.800.100.000
r0:1-rho:0.7-M:1-K:0.001-tau:1-n:5;0,001;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;1;lagrange;1589;4227;114;5.676.717.981.000.000
r0:1-rho:0.7-M:1-K:0.001-tau:1-n:4;0,001;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;1;lagrange;1489,8;4001;416;5.304.373.564.200.060
r0:1-rho:0.7-M:1-K:0.001-tau:1-n:3;0,001;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;1;lagrange;1126,3;4999;167;4.036.279.202.900.000
r0:1-rho:0.7-M:1-K:0.001-tau:0.5-n:8;0,001;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,5;lagrange;2027,5;4999;368;7.301.931.287.399.920
r0:1-rho:0.7-M:1-K:0.001-tau:0.5-n:7;0,001;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,5;lagrange;2263,3;4999;202;8.098.899.538.899.960
r0:1-rho:0.7-M:1-K:0.001-tau:0.5-n:6;0,001;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;2030;4999;473;725.500.691.670.004
r0:1-rho:0.7-M:1-K:0.001-tau:0.5-n:5;0,001;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,5;lagrange;1756,6;4687;428;6.277.016.160.299.890
r0:1-rho:0.7-M:1-K:0.001-tau:0.5-n:4;0,001;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,5;lagrange;1282,3;2459;620;4.573.448.918.899.880
r0:1-rho:0.7-M:1-K:0.001-tau:0.5-n:3;0,001;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,5;lagrange;860,9;1574;202;30.851.816.350.001.100
r0:1-rho:0.7-M:1-K:0.001-tau:0.1-n:8;0,001;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,1;lagrange;2505;4999;1293;896.741.149.970.003
r0:1-rho:0.7-M:1-K:0.001-tau:0.1-n:7;0,001;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,1;lagrange;2018,6;4999;637;7.215.746.117.700.100
r0:1-rho:0.7-M:1-K:0.001-tau:0.1-n:6;0,001;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,1;lagrange;1405,8;3155;268;5.030.861.681.100.030
r0:1-rho:0.7-M:1-K:0.001-tau:0.1-n:5;0,001;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,1;lagrange;1383,7;4430;232;4.938.391.962.999.950
r0:1-rho:0.7-M:1-K:0.001-tau:0.1-n:4;0,001;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,1;lagrange;982,1;1731;146;35.083.826.429.998.200
r0:1-rho:0.7-M:1-K:0.001-tau:0.1-n:3;0,001;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,1;lagrange;802,2;1667;183;2.863.520.558.599.880
r0:1-rho:0.7-M:1-K:0-tau:1-n:8;0;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;1;lagrange;1751,3;4875;557;62.752.756.901.001.700
r0:1-rho:0.7-M:1-K:0-tau:1-n:7;0;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;1;lagrange;2662,7;4999;171;9.536.217.772.199.960
r0:1-rho:0.7-M:1-K:0-tau:1-n:6;0;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;1;lagrange;1841;4047;688;65.759.956.120.000.400
r0:1-rho:0.7-M:1-K:0-tau:1-n:5;0;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;1;lagrange;1075,3;3360;189;3.842.390.367.400.000
r0:1-rho:0.7-M:1-K:0-tau:1-n:4;0;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;1;lagrange;1253,2;2192;430;4.478.890.074.900.110
r0:1-rho:0.7-M:1-K:0-tau:1-n:3;0;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;1;lagrange;757,4;2662;181;2.701.284.332.099.930
r0:1-rho:0.7-M:1-K:0-tau:0.5-n:8;0;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,5;lagrange;1914,5;4746;594;6.861.444.514.800.130
r0:1-rho:0.7-M:1-K:0-tau:0.5-n:7;0;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,5;lagrange;1702,2;3171;739;6.085.541.692.400.140
r0:1-rho:0.7-M:1-K:0-tau:0.5-n:6;0;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;2937,4;4999;128;10.482.341.327.299.900
r0:1-rho:0.7-M:1-K:0-tau:0.5-n:5;0;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,5;lagrange;2063;4999;405;737.833.192.629.987
r0:1-rho:0.7-M:1-K:0-tau:0.5-n:4;0;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,5;lagrange;1343,1;3050;438;48.066.818.377.001.200
r0:1-rho:0.7-M:1-K:0-tau:0.5-n:3;0;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,5;lagrange;925,2;3320;317;32.993.274.483.998.900
r0:1-rho:0.7-M:1-K:0-tau:0.1-n:8;0;1;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,1;lagrange;2417,2;4999;733;8.663.072.498.200.010
r0:1-rho:0.7-M:1-K:0-tau:0.1-n:7;0;1;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,7;0,5;0,1;lagrange;3012,2;4999;1239;10.777.223.683.400.000
r0:1-rho:0.7-M:1-K:0-tau:0.1-n:6;0;1;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,1;lagrange;1389,1;3104;313;4.968.828.471.800.040
r0:1-rho:0.7-M:1-K:0-tau:0.1-n:5;0;1;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,7;0,5;0,1;lagrange;1836,3;4532;521;6.560.356.946.699.900
r0:1-rho:0.7-M:1-K:0-tau:0.1-n:4;0;1;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,7;0,5;0,1;lagrange;1673,7;4999;309;5.982.924.313.799.950
r0:1-rho:0.7-M:1-K:0-tau:0.1-n:3;0;1;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,7;0,5;0,1;lagrange;779,4;2607;195;27.869.012.721.999.700
r0:5-rho:0.6-M:100-K:0.0005-tau:0.1-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,1;lagrange;68,5;136;33;0,4972223
r0:1-rho:0.9-M:100-K:0.0007-tau:0.5-n:3;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,5;lagrange;68,7;356;5;0,460692379
r0:5-rho:0.9-M:100-K:0.0005-tau:1-n:7;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;69,8;433;6;0,5236399
r0:1-rho:0.9-M:100-K:0.0007-tau:0.5-n:5;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,5;lagrange;69,8;229;11;0,496907065
r0:5-rho:0.9-M:100-K:0.0003-tau:0.1-n:8;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;69,9;425;8;0,531610492
r0:1-rho:0.9-M:100-K:0.001-tau:1-n:3;0,001;100;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;1;lagrange;71,5;585;5;0,472270689
r0:1-rho:0.8-M:100-K:0.0007-tau:1-n:7;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;72,4;468;11;0,537140145
r0:1-rho:0.8-M:100-K:0.001-tau:0.1-n:6;0,001;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;74,3;485;8;0,540050898
r0:1-rho:0.8-M:100-K:0-tau:0.5-n:7;0;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,5;lagrange;74,8;239;14;0,55471767
r0:5-rho:0.9-M:100-K:0.0005-tau:1-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;77,8;517;14;0,566346504
r0:1-rho:0.8-M:100-K:0.0007-tau:0.5-n:8;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;78,9;374;14;0,599861457
r0:1-rho:0.8-M:100-K:0.0005-tau:0.5-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;80,2;219;23;0,583933387
r0:1-rho:0.8-M:100-K:0-tau:0.5-n:6;0;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,5;lagrange;80,8;315;9;0,58593858
r0:1-rho:0.8-M:100-K:0-tau:0.1-n:6;0;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;0,1;lagrange;81;559;8;0,587121346
r0:5-rho:0.9-M:100-K:0.001-tau:0.1-n:8;0,001;100;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;83,4;200;15;0,635357113
r0:1-rho:0.9-M:100-K:0.0007-tau:1-n:7;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;1;lagrange;84,6;336;29;0,628455241
r0:1-rho:0.9-M:100-K:0.0003-tau:1-n:5;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;1;lagrange;86,6;357;9;0,617040054
r0:1-rho:0.7-M:100-K:0.0005-tau:0.1-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,1;lagrange;87,1;683;8;0,631546639
r0:5-rho:0.9-M:100-K:0.0007-tau:0.5-n:8;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;87,2;392;13;0,663333949
r0:1-rho:0.8-M:100-K:0.0007-tau:0.5-n:5;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;87,2;447;13;0,622255549
r0:1-rho:0.9-M:100-K:0.0003-tau:0.1-n:7;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,1;lagrange;87,5;373;13;0,647672754
r0:1-rho:0.8-M:100-K:0.001-tau:0.5-n:5;0,001;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;0,5;lagrange;89,7;385;8;0,638935522
r0:1-rho:0.8-M:100-K:0-tau:0.1-n:8;0;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,1;lagrange;92,4;449;15;0,70276278
r0:1-rho:0.9-M:100-K:0.0007-tau:0.5-n:4;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,5;lagrange;92,5;438;4;0,635742832
r0:1-rho:0.8-M:100-K:0.0003-tau:0.5-n:8;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;0,5;lagrange;93,3;303;14;0,709621152
r0:1-rho:0.9-M:100-K:0.0007-tau:1-n:6;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;1;lagrange;97;421;6;0,70447415
r0:1-rho:0.9-M:100-K:0.0005-tau:0.5-n:5;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,5;lagrange;98,5;295;6;0,700439539
r0:1-rho:0.9-M:100-K:0.0003-tau:0.1-n:5;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,1;lagrange;98,8;276;10;0,701647318
r0:1-rho:0.9-M:100-K:0.0007-tau:0.1-n:7;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,1;lagrange;99,3;540;29;0,737885446
r0:1-rho:0.9-M:100-K:0.0007-tau:1-n:8;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;1;lagrange;100,5;331;19;0,766382514
r0:1-rho:0.9-M:100-K:0.0003-tau:1-n:8;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;1;lagrange;102,5;283;25;0,77925408
r0:1-rho:0.8-M:100-K:0.0005-tau:1-n:7;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;1;lagrange;104,3;449;8;0,772876927
r0:1-rho:0.9-M:100-K:0-tau:1-n:6;0;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;1;lagrange;104,9;357;13;0,762522767
r0:1-rho:0.9-M:100-K:0.001-tau:0.5-n:8;0,001;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,5;lagrange;105,7;292;14;0,802976874
r0:5-rho:0.9-M:100-K:0.0005-tau:0.1-n:8;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;106,8;736;13;0,810549024
r0:5-rho:0.9-M:100-K:0.001-tau:0.1-n:7;0,001;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;108,2;596;17;0,802537919
r0:1-rho:0.9-M:100-K:0.0005-tau:1-n:6;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;1;lagrange;112,3;700;13;0,815030251
r0:1-rho:0.9-M:100-K:0.0003-tau:0.5-n:4;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;4;1;10;0,9;0,5;0,5;lagrange;112,7;564;10;0,773837877
r0:1-rho:0.8-M:100-K:0-tau:0.1-n:7;0;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,8;0,5;0,1;lagrange;113,4;402;12;0,844814795
r0:1-rho:0.9-M:100-K:0.0007-tau:0.5-n:7;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;7;1;10;0,9;0,5;0,5;lagrange;116,6;812;11;0,863066765
r0:1-rho:0.9-M:100-K:0.0007-tau:0.1-n:6;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,9;0,5;0,1;lagrange;117;849;10;0,849618271
r0:1-rho:0.8-M:100-K:0.0003-tau:1-n:6;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,8;0,5;1;lagrange;117;726;10;0,849908759
r0:1-rho:0.9-M:100-K:0.001-tau:0.5-n:3;0,001;100;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,5;lagrange;118,2;703;5;0,795208272
r0:1-rho:0.9-M:100-K:0.0007-tau:0.5-n:8;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,5;lagrange;118,9;350;20;0,90501045
r0:1-rho:0.8-M:100-K:0.001-tau:1-n:8;0,001;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,8;0,5;1;lagrange;119,6;494;23;0,909627191
r0:1-rho:0.9-M:100-K:0.0007-tau:0.1-n:3;0,0007;100;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,1;lagrange;120,3;556;6;0,805932972
r0:1-rho:0.9-M:100-K:0.0003-tau:0.1-n:8;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,1;lagrange;120,6;639;12;0,917148173
r0:1-rho:0.9-M:100-K:0-tau:0.5-n:8;0;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,9;0,5;0,5;lagrange;126,3;501;22;0,958126326
r0:1-rho:0.9-M:100-K:0.0005-tau:1-n:5;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;1;lagrange;128,3;668;12;0,912804057
r0:1-rho:0.9-M:100-K:0.001-tau:0.1-n:5;0,001;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;0,1;lagrange;128,6;605;5;0,914327019
r0:1-rho:0.9-M:100-K:0.0003-tau:0.5-n:3;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;3;1;10;0,9;0,5;0,5;lagrange;129,9;1106;5;0,86948607
r0:1-rho:0.9-M:100-K:0.001-tau:1-n:5;0,001;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,9;0,5;1;lagrange;130,1;608;5;0,924981343
